problem_id,title,difficulty_index,tier_name,tier_group,description_len,sample_count,url
21460,Пузырьки 1D,,,,1227,2,https://www.acmicpc.net/problem/21460
21461,Клетка для хомячка,,,,1959,1,https://www.acmicpc.net/problem/21461
21462,Выпуклая оболочка,,,,590,3,https://www.acmicpc.net/problem/21462
21463,Выражение,,,,665,1,https://www.acmicpc.net/problem/21463
21464,Справедливая последовательность,,,,531,1,https://www.acmicpc.net/problem/21464
21465,Развлечения с измерителем,,,,913,1,https://www.acmicpc.net/problem/21465
21466,Жребий Крижановского,,,,1353,2,https://www.acmicpc.net/problem/21466
21467,Программа психологического исследования программистов,,,,1444,4,https://www.acmicpc.net/problem/21467
21468,Головоломка,,,,1812,1,https://www.acmicpc.net/problem/21468
21469,Гражданская оборона,,,,443,1,https://www.acmicpc.net/problem/21469
21470,Движение по полосам,,,,1747,1,https://www.acmicpc.net/problem/21470
21471,Шахматный детектив,,,,1643,2,https://www.acmicpc.net/problem/21471
21472,Кинотеатр,,,,759,2,https://www.acmicpc.net/problem/21472
21473,Цифровое табло,,,,2365,3,https://www.acmicpc.net/problem/21473
21474,Выборы,,,,1902,1,https://www.acmicpc.net/problem/21474
21475,Треугольная рамка,,,,1489,1,https://www.acmicpc.net/problem/21475
21476,Форматирование документа,,,,5122,1,https://www.acmicpc.net/problem/21476
21477,Максимальная сумма,,,,821,2,https://www.acmicpc.net/problem/21477
21478,Метро,,,,1194,2,https://www.acmicpc.net/problem/21478
21479,Число,,,,588,2,https://www.acmicpc.net/problem/21479
21480,Переключение между окнами,,,,1502,1,https://www.acmicpc.net/problem/21480
21481,Раскраска в три цвета,,,,604,2,https://www.acmicpc.net/problem/21481
21482,Эльфы и олени,,,,917,1,https://www.acmicpc.net/problem/21482
21483,Эксперимент,,,,826,1,https://www.acmicpc.net/problem/21483
21484,Шоссе,,,,1588,1,https://www.acmicpc.net/problem/21484
21485,Автомобильные номера,,,,1140,1,https://www.acmicpc.net/problem/21485
21486,Планета Плюк,,,,1491,2,https://www.acmicpc.net/problem/21486
21487,Полигон,,,,1133,1,https://www.acmicpc.net/problem/21487
21488,Красно-черные деревья,,,,1903,2,https://www.acmicpc.net/problem/21488
21489,Изображение таблицы,,,,808,1,https://www.acmicpc.net/problem/21489
21490,Неправильная считалка,,,,1202,2,https://www.acmicpc.net/problem/21490
21491,Выбор зала,,,,1148,1,https://www.acmicpc.net/problem/21491
21492,Призы,,,,1065,1,https://www.acmicpc.net/problem/21492
21493,Река,,,,2368,1,https://www.acmicpc.net/problem/21493
21494,Чемпионат по поиску в сети Меганет,,,,2601,2,https://www.acmicpc.net/problem/21494
21495,Кольцевая линия,,,,1561,2,https://www.acmicpc.net/problem/21495
21496,Вырубка леса,,,,1009,1,https://www.acmicpc.net/problem/21496
21497,Укладка плитки,,,,1151,3,https://www.acmicpc.net/problem/21497
21498,Магические порталы,,,,2481,2,https://www.acmicpc.net/problem/21498
21499,Автоматические друзья,,,,1098,2,https://www.acmicpc.net/problem/21499
21500,Памятник,,,,1113,1,https://www.acmicpc.net/problem/21500
21501,Вышивка жемчугом,,,,1234,1,https://www.acmicpc.net/problem/21501
21502,Пингвиноведение,,,,1475,1,https://www.acmicpc.net/problem/21502
21503,Поможем дикой природе,,,,1624,1,https://www.acmicpc.net/problem/21503
21504,Подводная лодка,,,,1341,4,https://www.acmicpc.net/problem/21504
21505,Фонари,,,,981,1,https://www.acmicpc.net/problem/21505
21506,Сигнализация,,,,1434,1,https://www.acmicpc.net/problem/21506
21507,POBEDA-2014,,,,867,2,https://www.acmicpc.net/problem/21507
21508,Список школ,,,,856,1,https://www.acmicpc.net/problem/21508
21509,Межрегиональная олимпиада,,,,1827,2,https://www.acmicpc.net/problem/21509
21510,Дом Мэра,,,,2532,2,https://www.acmicpc.net/problem/21510
21511,Светофоры,,,,1028,2,https://www.acmicpc.net/problem/21511
21512,Кондиционеры,,,,881,2,https://www.acmicpc.net/problem/21512
21513,Конфеты,,,,1024,2,https://www.acmicpc.net/problem/21513
21514,Волонтеры,,,,3222,1,https://www.acmicpc.net/problem/21514
21515,Автомат с игрушками,,,,1306,2,https://www.acmicpc.net/problem/21515
21516,Робинзон и крокодилы,,,,1023,3,https://www.acmicpc.net/problem/21516
21517,Петя и Робот,,,,1275,1,https://www.acmicpc.net/problem/21517
21518,Коллайдер 2.0,,,,1165,2,https://www.acmicpc.net/problem/21518
21519,Киноакадемия,,,,806,1,https://www.acmicpc.net/problem/21519
21520,Съезд кинозвёзд - 1,,,,826,1,https://www.acmicpc.net/problem/21520
21521,Съезд кинозвёзд - 2,,,,826,1,https://www.acmicpc.net/problem/21521
21522,Съезд кинозвёзд - 3,,,,826,1,https://www.acmicpc.net/problem/21522
21523,Съезд кинозвёзд - 4,,,,826,1,https://www.acmicpc.net/problem/21523
21524,Съезд кинозвёзд - 5,,,,826,1,https://www.acmicpc.net/problem/21524
21525,Съезд кинозвёзд - 6,,,,826,1,https://www.acmicpc.net/problem/21525
21526,Съезд кинозвёзд - 7,,,,826,1,https://www.acmicpc.net/problem/21526
21527,Здоровое питание,,,,1332,2,https://www.acmicpc.net/problem/21527
21528,Магистраль <<Урал>>,,,,987,1,https://www.acmicpc.net/problem/21528
21529,Кастинг,,,,587,2,https://www.acmicpc.net/problem/21529
21530,Города,,,,1057,2,https://www.acmicpc.net/problem/21530
21531,A + B = C,,,,1333,4,https://www.acmicpc.net/problem/21531
21532,Березовая аллея,,,,1178,2,https://www.acmicpc.net/problem/21532
21533,Игральные кубики,,,,1921,2,https://www.acmicpc.net/problem/21533
21534,Имена,,,,1394,2,https://www.acmicpc.net/problem/21534
21535,Две окружности,,,,961,2,https://www.acmicpc.net/problem/21535
21536,Столицы,,,,1360,2,https://www.acmicpc.net/problem/21536
21537,Хоккей на Урале,,,,695,2,https://www.acmicpc.net/problem/21537
21538,Робот-сборщик,,,,956,2,https://www.acmicpc.net/problem/21538
21539,Графический редактор <<Хамелеон>>,,,,1293,1,https://www.acmicpc.net/problem/21539
21540,Древние династии,,,,1263,3,https://www.acmicpc.net/problem/21540
21541,Звёздный путь,,,,1458,2,https://www.acmicpc.net/problem/21541
21542,Морской бой,,,,1367,1,https://www.acmicpc.net/problem/21542
21543,Массовый прогноз,,,,759,2,https://www.acmicpc.net/problem/21543
21544,Флешмоб,,,,777,3,https://www.acmicpc.net/problem/21544
21545,Перфокарты,,,,995,3,https://www.acmicpc.net/problem/21545
21546,Родные просторы,,,,1272,2,https://www.acmicpc.net/problem/21546
21547,Игра с тайным смыслом,,,,1726,2,https://www.acmicpc.net/problem/21547
21548,Доклад инвесторам,,,,2115,3,https://www.acmicpc.net/problem/21548
21549,Московские числа,,,,1517,1,https://www.acmicpc.net/problem/21549
21550,Гаджеты на дереве,,,,991,3,https://www.acmicpc.net/problem/21550
21551,Вырубка деревьев,,,,2126,3,https://www.acmicpc.net/problem/21551
21552,Блогеры-путешественники,,,,2048,3,https://www.acmicpc.net/problem/21552
21553,암호 만들기,,,,497,2,https://www.acmicpc.net/problem/21553
21554,마법의 돌 장난감,,,,486,2,https://www.acmicpc.net/problem/21554
21555,빛의 돌 옮기기,,,,658,1,https://www.acmicpc.net/problem/21555
21556,우물 파기,,,,479,1,https://www.acmicpc.net/problem/21556
21557,불꽃놀이,,,,349,2,https://www.acmicpc.net/problem/21557
21558,전쟁 준비하기,,,,1222,2,https://www.acmicpc.net/problem/21558
21559,암호 찾기,,,,482,3,https://www.acmicpc.net/problem/21559
21560,마법의 돌 조각 연구,,,,840,1,https://www.acmicpc.net/problem/21560
21561,빛의 돌 시뮬레이션,,,,873,1,https://www.acmicpc.net/problem/21561
21562,우물 유적 발굴하기,,,,466,1,https://www.acmicpc.net/problem/21562
21563,원형 불꽃놀이,,,,356,2,https://www.acmicpc.net/problem/21563
21564,평화롭게 전쟁하기,,,,1359,2,https://www.acmicpc.net/problem/21564
21565,논리의 돌,,,,998,1,https://www.acmicpc.net/problem/21565
21566,트리 정리하기,,,,769,1,https://www.acmicpc.net/problem/21566
21567,숫자의 개수 2,,,,219,3,https://www.acmicpc.net/problem/21567
21568,Ax+By=C,,,,112,3,https://www.acmicpc.net/problem/21568
21569,Цапли,,,,980,1,https://www.acmicpc.net/problem/21569
21570,Круглый стол,,,,1211,2,https://www.acmicpc.net/problem/21570
21571,Поврежденный XML,,,,1844,4,https://www.acmicpc.net/problem/21571
21572,Игра с числами,,,,2800,2,https://www.acmicpc.net/problem/21572
21573,Кондиционер,,,,1205,2,https://www.acmicpc.net/problem/21573
21574,Праздничный ужин,,,,1774,1,https://www.acmicpc.net/problem/21574
21575,Космический кегельбан,,,,1640,1,https://www.acmicpc.net/problem/21575
21576,«Abracadabra»,,,,870,1,https://www.acmicpc.net/problem/21576
21577,Пароль,,,,508,4,https://www.acmicpc.net/problem/21577
21578,Вирусы и антивирусы,,,,1063,2,https://www.acmicpc.net/problem/21578
21579,Урюк,,,,937,4,https://www.acmicpc.net/problem/21579
21580,Древний календарь,,,,1199,4,https://www.acmicpc.net/problem/21580
21581,Мозаика,,,,969,1,https://www.acmicpc.net/problem/21581
21582,Театр начинается с актеров,,,,845,3,https://www.acmicpc.net/problem/21582
21583,Ёжик в тумане,,,,1534,1,https://www.acmicpc.net/problem/21583
21584,Ордынское войско,,,,872,3,https://www.acmicpc.net/problem/21584
21585,Alien Microwave,,,,1911,1,https://www.acmicpc.net/problem/21585
21586,Another Substring Query Problem,,,,248,1,https://www.acmicpc.net/problem/21586
21587,Borders,,,,1279,3,https://www.acmicpc.net/problem/21587
21588,Circle of Friends,,,,450,1,https://www.acmicpc.net/problem/21588
21589,Finding Polly,,,,348,3,https://www.acmicpc.net/problem/21589
21590,Investigating Imposters,,,,651,1,https://www.acmicpc.net/problem/21590
21591,Laptop Sticker,,,,254,3,https://www.acmicpc.net/problem/21591
21592,Longest Common Substring,,,,77,1,https://www.acmicpc.net/problem/21592
21593,Simple Cron Spec,,,,1262,1,https://www.acmicpc.net/problem/21593
21594,Surveillance,,,,699,1,https://www.acmicpc.net/problem/21594
21595,Train Line,,,,1683,1,https://www.acmicpc.net/problem/21595
21596,Window Shopping,,,,1292,3,https://www.acmicpc.net/problem/21596
21597,You Be the Judge!,,,,1286,6,https://www.acmicpc.net/problem/21597
21598,SciComLove,,,,195,2,https://www.acmicpc.net/problem/21598
21599,아이템 배치하기,,,,696,2,https://www.acmicpc.net/problem/21599
21600,계단,,,,422,2,https://www.acmicpc.net/problem/21600
21601,수건 돌리기,,,,387,2,https://www.acmicpc.net/problem/21601
21602,Array and Easy Queries,,,,471,2,https://www.acmicpc.net/problem/21602
21603,K 2K 게임,,,,285,2,https://www.acmicpc.net/problem/21603
21604,겹강 찾기,,,,480,1,https://www.acmicpc.net/problem/21604
21605,아름다운 수열,,,,288,1,https://www.acmicpc.net/problem/21605
21606,아침 산책,,,,560,1,https://www.acmicpc.net/problem/21606
21607,Polynomial and Easy Queries,,,,288,1,https://www.acmicpc.net/problem/21607
21608,상어 초등학교,,,,1685,2,https://www.acmicpc.net/problem/21608
21609,상어 중학교,,,,1505,3,https://www.acmicpc.net/problem/21609
21610,마법사 상어와 비바라기,,,,1148,3,https://www.acmicpc.net/problem/21610
21611,마법사 상어와 블리자드,,,,1722,4,https://www.acmicpc.net/problem/21611
21612,Boiling Water,,,,900,2,https://www.acmicpc.net/problem/21612
21613,Silent Auction,,,,382,2,https://www.acmicpc.net/problem/21613
21614,Secret Instructions,,,,748,1,https://www.acmicpc.net/problem/21614
21615,Arranging Books,,,,504,2,https://www.acmicpc.net/problem/21615
21616,Modern Art,,,,466,2,https://www.acmicpc.net/problem/21616
21617,Crazy Fencing,,,,696,2,https://www.acmicpc.net/problem/21617
21618,Lunch Concert,,,,1096,3,https://www.acmicpc.net/problem/21618
21619,Daily Commute,,,,2065,1,https://www.acmicpc.net/problem/21619
21620,Math Homework,,,,601,2,https://www.acmicpc.net/problem/21620
21621,Jumping Machine,,,,923,1,https://www.acmicpc.net/problem/21621
21622,Triangles and a Circle,,,,198,2,https://www.acmicpc.net/problem/21622
21623,Game,,,,1248,1,https://www.acmicpc.net/problem/21623
21624,Fence,,,,921,2,https://www.acmicpc.net/problem/21624
21625,Flag with Stars,,,,685,4,https://www.acmicpc.net/problem/21625
21626,String Art,,,,1180,2,https://www.acmicpc.net/problem/21626
21627,Ice Cream,,,,1104,2,https://www.acmicpc.net/problem/21627
21628,Perfect Round Dance,,,,1079,2,https://www.acmicpc.net/problem/21628
21629,Walk of Three,,,,1070,2,https://www.acmicpc.net/problem/21629
21630,Boring Lesson,,,,1035,2,https://www.acmicpc.net/problem/21630
21631,Checkers,,,,699,3,https://www.acmicpc.net/problem/21631
21632,Magnets,,,,1871,2,https://www.acmicpc.net/problem/21632
21633,Bank Transfer,,,,491,3,https://www.acmicpc.net/problem/21633
21634,Bacteria,,,,1511,1,https://www.acmicpc.net/problem/21634
21635,Check Markers,,,,1422,1,https://www.acmicpc.net/problem/21635
21636,Multiple Subject Lessons,,,,973,1,https://www.acmicpc.net/problem/21636
21637,Prank at IKEA,,,,986,3,https://www.acmicpc.net/problem/21637
21638,SMS from MCHS,,,,1499,2,https://www.acmicpc.net/problem/21638
21639,Cooking,,,,649,3,https://www.acmicpc.net/problem/21639
21640,Hard Work,,,,1101,2,https://www.acmicpc.net/problem/21640
21641,Points and Segments,,,,813,2,https://www.acmicpc.net/problem/21641
21642,Straight,,,,809,2,https://www.acmicpc.net/problem/21642
21643,New Level,,,,1134,1,https://www.acmicpc.net/problem/21643
21644,The Firm Knapsack Problem,,,,1056,1,https://www.acmicpc.net/problem/21644
21645,Ролевая игра,,,,1139,1,https://www.acmicpc.net/problem/21645
21646,«Колесо Фортуны»,,,,1419,3,https://www.acmicpc.net/problem/21646
21647,Форматирование текста,,,,1566,1,https://www.acmicpc.net/problem/21647
21648,Космические исследования,,,,1655,4,https://www.acmicpc.net/problem/21648
21649,Шахматная доска,,,,548,3,https://www.acmicpc.net/problem/21649
21650,Чемпионат по стрельбе,,,,1133,3,https://www.acmicpc.net/problem/21650
21651,Делители,,,,805,2,https://www.acmicpc.net/problem/21651
21652,Дом у дороги,,,,592,1,https://www.acmicpc.net/problem/21652
21653,Скобки,,,,2568,3,https://www.acmicpc.net/problem/21653
21654,Школа олимпийского резерва,,,,1200,2,https://www.acmicpc.net/problem/21654
21655,Снова в космос,,,,1436,2,https://www.acmicpc.net/problem/21655
21656,Почта,,,,1117,2,https://www.acmicpc.net/problem/21656
21657,Парк аттракционов,,,,1125,2,https://www.acmicpc.net/problem/21657
21658,Велогонка,,,,896,2,https://www.acmicpc.net/problem/21658
21659,Сад пермского периода,,,,981,2,https://www.acmicpc.net/problem/21659
21660,Распил бревен,,,,1359,1,https://www.acmicpc.net/problem/21660
21661,Соревнование картингистов,,,,853,1,https://www.acmicpc.net/problem/21661
21662,Дипломы,,,,1166,1,https://www.acmicpc.net/problem/21662
21663,Булева функция,,,,1643,3,https://www.acmicpc.net/problem/21663
21664,Кольцевая автодорога,,,,1293,2,https://www.acmicpc.net/problem/21664
21665,Миша и негатив,,,,1139,2,https://www.acmicpc.net/problem/21665
21666,Треугольник Максима,,,,1063,2,https://www.acmicpc.net/problem/21666
21667,Производство деталей,,,,774,3,https://www.acmicpc.net/problem/21667
21668,Новое слово в рекламе,,,,2085,4,https://www.acmicpc.net/problem/21668
21669,Подарок,,,,1431,2,https://www.acmicpc.net/problem/21669
21670,ЮграНефтеТранс,,,,1319,4,https://www.acmicpc.net/problem/21670
21671,Москва – Ханты-Мансийск,,,,1148,3,https://www.acmicpc.net/problem/21671
21672,Ханты-Мансийск – Париж,,,,1532,2,https://www.acmicpc.net/problem/21672
21673,А олени — лучше!,,,,726,2,https://www.acmicpc.net/problem/21673
21674,Земледелие 2.0,,,,1012,1,https://www.acmicpc.net/problem/21674
21675,Черно-белая графика,,,,1223,1,https://www.acmicpc.net/problem/21675
21676,Газон,,,,962,1,https://www.acmicpc.net/problem/21676
21677,Трамвай,,,,1132,1,https://www.acmicpc.net/problem/21677
21678,Треугольники,,,,824,2,https://www.acmicpc.net/problem/21678
21679,Клавиатура,,,,329,1,https://www.acmicpc.net/problem/21679
21680,Неправильное сложение,,,,1023,2,https://www.acmicpc.net/problem/21680
21681,Числа,,,,705,3,https://www.acmicpc.net/problem/21681
21682,Перестановки,,,,919,3,https://www.acmicpc.net/problem/21682
21683,Две строки,,,,1265,2,https://www.acmicpc.net/problem/21683
21684,Скользящая симметрия,,,,774,2,https://www.acmicpc.net/problem/21684
21685,Трехмерный тетрис,,,,1845,2,https://www.acmicpc.net/problem/21685
21686,Таблица,,,,1312,3,https://www.acmicpc.net/problem/21686
21687,Гомотетия,,,,480,2,https://www.acmicpc.net/problem/21687
21688,Информатизация садоводства,,,,891,2,https://www.acmicpc.net/problem/21688
21691,Цифры и числа,,,,1083,3,https://www.acmicpc.net/problem/21691
21692,Легкоатлетический манеж НГУ,,,,761,2,https://www.acmicpc.net/problem/21692
21695,Школа танцев,,,,294,2,https://www.acmicpc.net/problem/21695
21696,Стеклянный забор,,,,1263,1,https://www.acmicpc.net/problem/21696
21697,Несчастливые номера,,,,1415,0,https://www.acmicpc.net/problem/21697
21698,Счастливые цифры,,,,478,2,https://www.acmicpc.net/problem/21698
21699,Тапкодер,,,,1554,3,https://www.acmicpc.net/problem/21699
21700,Сочи-2014,,,,1041,2,https://www.acmicpc.net/problem/21700
21701,Маджонг,,,,1134,2,https://www.acmicpc.net/problem/21701
21702,Дом оригинальности и гармонии,,,,844,1,https://www.acmicpc.net/problem/21702
21703,Цепочка слов,,,,618,2,https://www.acmicpc.net/problem/21703
21704,Забор,,,,840,2,https://www.acmicpc.net/problem/21704
21705,Окопы и траншеи,,,,948,3,https://www.acmicpc.net/problem/21705
21706,Планировка кухни,,,,1550,4,https://www.acmicpc.net/problem/21706
21707,Урок физкультуры,,,,2258,1,https://www.acmicpc.net/problem/21707
21708,Электрички на перегонах не меняют,,,,1495,2,https://www.acmicpc.net/problem/21708
21709,Ударим мостом по бездорожью,,,,710,2,https://www.acmicpc.net/problem/21709
21710,"То березка, то рябина…",,,,727,1,https://www.acmicpc.net/problem/21710
21711,Теория цифр,,,,1204,2,https://www.acmicpc.net/problem/21711
21712,Интернет на черный день,,,,1292,2,https://www.acmicpc.net/problem/21712
21713,Фигурное программирование,,,,1209,2,https://www.acmicpc.net/problem/21713
21714,Пекка развлекается,,,,431,1,https://www.acmicpc.net/problem/21714
21715,Гадание по-карельски,,,,699,1,https://www.acmicpc.net/problem/21715
21716,Операции,,,,191,3,https://www.acmicpc.net/problem/21716
21717,Кенгуренок Лео,,,,2394,2,https://www.acmicpc.net/problem/21717
21718,Студенческие годы Пекки,,,,1939,1,https://www.acmicpc.net/problem/21718
21719,Банковские карты,,,,862,2,https://www.acmicpc.net/problem/21719
21720,Файловый менеджер,,,,1937,2,https://www.acmicpc.net/problem/21720
21721,Приключение,,,,999,2,https://www.acmicpc.net/problem/21721
21722,Автобусы,,,,1513,2,https://www.acmicpc.net/problem/21722
21723,Полимино,,,,1257,3,https://www.acmicpc.net/problem/21723
21724,Треугольная реформа,,,,999,2,https://www.acmicpc.net/problem/21724
21725,더치페이,,,,731,1,https://www.acmicpc.net/problem/21725
21726,운전 브이로그,,,,652,3,https://www.acmicpc.net/problem/21726
21727,아즈텍의 섬,,,,572,1,https://www.acmicpc.net/problem/21727
21728,트리와 2개의 지름,,,,1171,1,https://www.acmicpc.net/problem/21728
21729,Inversion Statistics,,,,230,1,https://www.acmicpc.net/problem/21729
21730,불순 분자 만들기,,,,523,1,https://www.acmicpc.net/problem/21730
21731,메시라이브,,,,768,1,https://www.acmicpc.net/problem/21731
21732,SAT-2,,,,591,2,https://www.acmicpc.net/problem/21732
21733,2차원 점과 쿼리,,,,689,1,https://www.acmicpc.net/problem/21733
21734,SMUPC의 등장,,,,249,1,https://www.acmicpc.net/problem/21734
21735,눈덩이 굴리기,,,,613,1,https://www.acmicpc.net/problem/21735
21736,헌내기는 친구가 필요해,,,,363,2,https://www.acmicpc.net/problem/21736
21737,SMUPC 계산기,,,,835,3,https://www.acmicpc.net/problem/21737
21738,얼음깨기 펭귄,,,,528,1,https://www.acmicpc.net/problem/21738
21739,펭귄 네비게이터,,,,330,1,https://www.acmicpc.net/problem/21739
21740,도도의 수학놀이,,,,350,1,https://www.acmicpc.net/problem/21740
21741,Ожерелье,,,,796,1,https://www.acmicpc.net/problem/21741
21742,Менеджер памяти,,,,1468,1,https://www.acmicpc.net/problem/21742
21743,Казино,,,,1380,1,https://www.acmicpc.net/problem/21743
21744,Красивые числа,,,,1252,3,https://www.acmicpc.net/problem/21744
21745,Сетевая игра,,,,924,1,https://www.acmicpc.net/problem/21745
21746,Сталкер,,,,1329,2,https://www.acmicpc.net/problem/21746
21747,Катание на автобусах,,,,1751,1,https://www.acmicpc.net/problem/21747
21748,Старая крепость,,,,686,1,https://www.acmicpc.net/problem/21748
21749,Гистограмма,,,,518,2,https://www.acmicpc.net/problem/21749
21750,Два коня,,,,650,1,https://www.acmicpc.net/problem/21750
21751,Сапер,,,,1611,2,https://www.acmicpc.net/problem/21751
21752,Интересное число,,,,111,2,https://www.acmicpc.net/problem/21752
21753,Треугольник Паскаля,,,,1188,3,https://www.acmicpc.net/problem/21753
21754,Два прямоугольника,,,,535,5,https://www.acmicpc.net/problem/21754
21755,Цветные нули,,,,1249,2,https://www.acmicpc.net/problem/21755
21756,지우개,,,,423,3,https://www.acmicpc.net/problem/21756
21757,나누기,,,,647,2,https://www.acmicpc.net/problem/21757
21758,꿀 따기,,,,610,3,https://www.acmicpc.net/problem/21758
21759,두 개의 팀,,,,1144,1,https://www.acmicpc.net/problem/21759
21760,야구 시즌,,,,1044,1,https://www.acmicpc.net/problem/21760
21761,초직사각형,,,,811,2,https://www.acmicpc.net/problem/21761
21762,공통 부분 수열 확장,,,,571,1,https://www.acmicpc.net/problem/21762
21763,Bingo,,,,1239,2,https://www.acmicpc.net/problem/21763
21764,Histogram Sequence 2,,,,1284,6,https://www.acmicpc.net/problem/21764
21765,Opinion Pool,,,,938,3,https://www.acmicpc.net/problem/21765
21766,Three Slices,,,,400,1,https://www.acmicpc.net/problem/21766
21767,Factory Balls,,,,1692,4,https://www.acmicpc.net/problem/21767
21768,AND PLUS OR,,,,416,2,https://www.acmicpc.net/problem/21768
21769,Endless Road,,,,1765,2,https://www.acmicpc.net/problem/21769
21770,Fake Plastic Trees 2,,,,443,1,https://www.acmicpc.net/problem/21770
21771,가희야 거기서 자는 거 아니야,,,,53,3,https://www.acmicpc.net/problem/21771
21772,가희의 고구마 먹방,,,,394,2,https://www.acmicpc.net/problem/21772
21773,가희와 프로세스 1,,,,510,2,https://www.acmicpc.net/problem/21773
21774,가희와 로그 파일,,,,258,1,https://www.acmicpc.net/problem/21774
21775,가희와 자원 놀이,,,,827,1,https://www.acmicpc.net/problem/21775
21776,가희와 읽기 쓰기 놀이,,,,538,3,https://www.acmicpc.net/problem/21776
21777,리버스 가희와 프로세스 1,,,,532,1,https://www.acmicpc.net/problem/21777
21778,가희와 프로세스 2,,,,498,2,https://www.acmicpc.net/problem/21778
21779,Aerobatics - 1,,,,1784,1,https://www.acmicpc.net/problem/21779
21780,Aerobatics - 2,,,,1784,1,https://www.acmicpc.net/problem/21780
21781,Aerobatics - 3,,,,1784,1,https://www.acmicpc.net/problem/21781
21782,Aerobatics - 4,,,,1784,1,https://www.acmicpc.net/problem/21782
21783,Aerobatics - 5,,,,1784,1,https://www.acmicpc.net/problem/21783
21784,Aerobatics - 6,,,,1784,1,https://www.acmicpc.net/problem/21784
21785,IOI Fever,,,,2334,5,https://www.acmicpc.net/problem/21785
21786,Food Court,,,,1825,3,https://www.acmicpc.net/problem/21786
21787,Escape Route,,,,1936,3,https://www.acmicpc.net/problem/21787
21788,Road Construction,,,,938,4,https://www.acmicpc.net/problem/21788
21789,Shopping,,,,992,0,https://www.acmicpc.net/problem/21789
21790,Ancient Machine,,,,1928,0,https://www.acmicpc.net/problem/21790
21791,Bodyguard,,,,1837,3,https://www.acmicpc.net/problem/21791
21792,Meetings 2,,,,1487,2,https://www.acmicpc.net/problem/21792
21793,Event Hopping 2,,,,1133,4,https://www.acmicpc.net/problem/21793
21794,Navigation 2,,,,2801,0,https://www.acmicpc.net/problem/21794
21795,Worst Reporter 4,,,,2006,4,https://www.acmicpc.net/problem/21795
21796,Road Service 2,,,,841,2,https://www.acmicpc.net/problem/21796
21797,Road Service 3,,,,841,2,https://www.acmicpc.net/problem/21797
21798,Road Service 4,,,,841,2,https://www.acmicpc.net/problem/21798
21799,Road Service 5,,,,841,2,https://www.acmicpc.net/problem/21799
21800,Road Service 6,,,,841,2,https://www.acmicpc.net/problem/21800
21801,Праздники,,,,1091,2,https://www.acmicpc.net/problem/21801
21802,Опечатки,,,,824,1,https://www.acmicpc.net/problem/21802
21803,Горнолыжные соревнования,,,,888,1,https://www.acmicpc.net/problem/21803
21804,Pinball,,,,1527,1,https://www.acmicpc.net/problem/21804
21806,Красная Шапочка,,,,2101,2,https://www.acmicpc.net/problem/21806
21807,Autobahn,,,,852,2,https://www.acmicpc.net/problem/21807
21808,Cigle,,,,1427,3,https://www.acmicpc.net/problem/21808
21809,Izvanzemaljci,,,,1797,3,https://www.acmicpc.net/problem/21809
21810,MalnaRISC,,,,1818,3,https://www.acmicpc.net/problem/21810
21811,United Cows of Farmer John,,,,924,1,https://www.acmicpc.net/problem/21811
21812,Routing Schemes,,,,1462,3,https://www.acmicpc.net/problem/21812
21813,Balanced Subsets,,,,923,2,https://www.acmicpc.net/problem/21813
21814,United Cows of Farmer John,,,,725,1,https://www.acmicpc.net/problem/21814
21815,Portals,,,,2403,1,https://www.acmicpc.net/problem/21815
21816,Permutation,,,,828,3,https://www.acmicpc.net/problem/21816
21817,Maze Tac Toe,,,,2242,1,https://www.acmicpc.net/problem/21817
21818,Do You Know Your ABCs?,,,,961,1,https://www.acmicpc.net/problem/21818
21819,Acowdemia,,,,1533,2,https://www.acmicpc.net/problem/21819
21820,Acowdemia I,,,,1362,2,https://www.acmicpc.net/problem/21820
21821,Acowdemia II,,,,1466,2,https://www.acmicpc.net/problem/21821
21822,Acowdemia III,,,,1137,1,https://www.acmicpc.net/problem/21822
21823,Swap Swap Sort,,,,1235,1,https://www.acmicpc.net/problem/21823
21824,Weird Numeral System,,,,965,2,https://www.acmicpc.net/problem/21824
21825,Through Another Maze Darkly,,,,1020,1,https://www.acmicpc.net/problem/21825
21826,Travelling Merchant,,,,663,1,https://www.acmicpc.net/problem/21826
21827,Bread First Search,,,,925,2,https://www.acmicpc.net/problem/21827
21828,Loop Town,,,,1339,2,https://www.acmicpc.net/problem/21828
21829,Secret,,,,1336,0,https://www.acmicpc.net/problem/21829
21830,Vote-Value Disparity 2,,,,1725,1,https://www.acmicpc.net/problem/21830
21831,Vote-Value Disparity 3,,,,1725,1,https://www.acmicpc.net/problem/21831
21832,Vote-Value Disparity 4,,,,1725,1,https://www.acmicpc.net/problem/21832
21833,Vote-Value Disparity 5,,,,1725,1,https://www.acmicpc.net/problem/21833
21834,Contact Tracing,,,,627,1,https://www.acmicpc.net/problem/21834
21835,Coronavirus Testing,,,,1428,3,https://www.acmicpc.net/problem/21835
21836,Quarantine Math,,,,686,1,https://www.acmicpc.net/problem/21836
21837,Border Restrictions,,,,617,1,https://www.acmicpc.net/problem/21837
21838,One-way Sidewalks,,,,667,1,https://www.acmicpc.net/problem/21838
21839,Mutant Vaccine,,,,348,3,https://www.acmicpc.net/problem/21839
21840,Sorting Device,,,,741,2,https://www.acmicpc.net/problem/21840
21841,Bubbles,,,,846,1,https://www.acmicpc.net/problem/21841
